index,epsilon,pvalue,product,gene
ACAN,-0.21676,0.47589108935,-0.069903458458,ACAN
GLIPR2,-0.362253333333,0.64119710004,-0.0699179545584,GLIPR2
ADRBK1,-0.10218,0.206847493168,-0.0699268562339,ADRBK1
KARS,-0.695296666667,0.793065222254,-0.0700101823848,KARS
NTC_1922,-0.063766,0.0796021814316,-0.0700836184025,NTC
SRR,-1.11658333333,0.865211105243,-0.0702084318099,SRR
HTR1E,-0.111763333333,0.234750196848,-0.0703431753192,HTR1E
NTC_2514,-0.149673333333,0.338697289825,-0.0703746469318,NTC
NTC_1418,-0.222089,0.481639175292,-0.070463997253,NTC
NTC_1711,-0.347383333333,0.625811942673,-0.0707120150394,NTC
DCD,-0.120053333333,0.257357689207,-0.0707669802087,DCD
NTC_2451,-0.221783333333,0.477802655332,-0.0711373237652,NTC
DCXR,-2.21519333333,0.928683261568,-0.0711794384627,DCXR
NTC_2240,-0.114396,0.238416675618,-0.071230199096,NTC
NTC_474,-0.09518,0.178427713045,-0.0712458174245,NTC
TAS1R2_ENST00000375371.3,-0.0545626666667,0.0493044437843,-0.0713196219973,TAS1R2
SLC12A7,-0.469103333333,0.704234681294,-0.0714362711088,SLC12A7
ART1,-0.0467356666667,0.0295690677476,-0.071466422695,ART1
PDE6H,-0.260936666667,0.530979574584,-0.0717372784911,PDE6H
NTC_520,-0.128122333333,0.274596653721,-0.0719156754918,NTC
NTC_1064,-0.102633333333,0.199181643503,-0.0719203789929,NTC
IRAK1_P2,-0.132506666667,0.284199445575,-0.0723985650194,IRAK1
CDKN2C_P1,-0.152863333333,0.334044027885,-0.0727929519438,CDKN2C
EXTL2,-0.12643,0.265218732708,-0.0728737215578,EXTL2
ADH5,-0.180033333333,0.392609367716,-0.0731006162557,ADH5
NTC_2545,-0.0656876666667,0.076474838185,-0.0733390602286,NTC
NLK,-0.0358333333333,0.00878686123415,-0.0736792899839,NLK
NTC_610,-0.189356666667,0.408169480595,-0.0736899402709,NTC
OBSCN,-0.732813333333,0.793065222254,-0.0737877766144,OBSCN
NTC_1556,-0.276696666667,0.541146201331,-0.0737909573027,NTC
PIK3R5,-1.01581333333,0.845835626267,-0.0738638776284,PIK3R5
NTC_2519,-0.162665666667,0.351309509524,-0.07390065435,NTC
NTC_1399,-0.17639,0.380758552361,-0.0739692052432,NTC
NTC_1653,-0.092862,0.159327419702,-0.0740768974695,NTC
DGKH_P1,-0.422731666667,0.663444061119,-0.0753289606817,DGKH
BRAF,-0.180616,0.382438325217,-0.0753960887954,BRAF
NTC_1903,-0.0676633333333,0.076474838185,-0.0755448553803,NTC
NTC_1127,-0.135033333333,0.274596653721,-0.0757948526844,NTC
NTC_658,-0.25266,0.501070753072,-0.0758235049634,NTC
NTC_980,-0.155593333333,0.323346106429,-0.0762924469935,NTC
NTC_1784,-0.182183333333,0.380758552361,-0.0763986415059,NTC
PPFIA3_P1,-0.163203333333,0.340258176863,-0.0764104019027,PPFIA3
NTC_1036,-0.140623666667,0.285589094282,-0.0765356091322,NTC
NTC_144,-0.0795976666667,0.108525008818,-0.0767695751178,NTC
NTC_158,-0.164996666667,0.341822768841,-0.0769212830267,NTC
NTC_1272,-0.18055,0.374086626575,-0.0770998724229,NTC
NTC_1453,-0.70288,0.776459078492,-0.0772334579963,NTC
MAP3K12,-0.167876666667,0.346545915942,-0.0772634252776,MAP3K12
STMN4,-0.118692333333,0.222816156974,-0.077393730073,STMN4
NTC_1232,-0.051722,0.0317104978258,-0.0775207753252,NTC
EPRS,-0.133153333333,0.261165010383,-0.0776397124533,EPRS
NTC_1296,-0.0963123333333,0.155700200358,-0.0777925145584,NTC
NTC_2368,-0.360813333333,0.608426982168,-0.0778604628146,NTC
NTC_140,-0.709188333333,0.776459078492,-0.0779266266702,NTC
CKM_P1,-0.335093333333,0.584881355742,-0.0780540348506,CKM
NTC_599,-0.195346666667,0.397755370772,-0.0782136695295,NTC
NTC_284,-0.069125,0.0734484177332,-0.0783889635299,NTC
NTC_16,-0.174193666667,0.35450847853,-0.0784521893235,NTC
NTC_1191,-0.13117,0.250931047021,-0.0787604495196,NTC
NTC_1640,-0.08189,0.108525008818,-0.0789804622379,NTC
NTC_1996,-0.14997,0.29687519312,-0.079098090795,NTC
NTC_682,-0.12277,0.226349428366,-0.0792137328111,NTC
NTC_896,-0.148765333333,0.291195379515,-0.0797107744953,NTC
NTC_1577,-0.32887,0.57012126755,-0.0802550531121,NTC
FN3K,-0.0878666666667,0.122051989991,-0.0802622578843,FN3K
NTC_1316,-0.31673,0.557613123319,-0.0803439532655,NTC
NTC_963,-0.0890803333333,0.124303012643,-0.0806638760608,NTC
GABRD,-0.27788,0.510940458731,-0.081038062821,GABRD
CD1D,-0.0994766666667,0.153021551256,-0.0810980938297,CD1D
MTMR2,-0.121136666667,0.213586443675,-0.0812132090964,MTMR2
CDC42BPA,-0.213916666667,0.416971164937,-0.0812656532511,CDC42BPA
EPS8L1_P1,-0.42331,0.64119710004,-0.081702407185,EPS8L1
LTA,-0.54775,0.708822617223,-0.081868047875,LTA
DRD2,-0.70412,0.764659651619,-0.0820523888921,DRD2
LCTL,-0.172846666667,0.334044027885,-0.0823089411042,LCTL
AASS,-0.199016666667,0.385810583373,-0.0823184405349,AASS
NTC_568,-0.474263,0.670177302551,-0.0824317871297,NTC
NTC_419,-0.321086666667,0.553473622328,-0.0824881510692,NTC
PLOD1,-0.154736666667,0.292608882902,-0.0825848922605,PLOD1
MTMR7,-0.189116666667,0.365849574839,-0.0825867652032,MTMR7
NTC_1606,-0.657951666667,0.74823187893,-0.0828780871038,NTC
PRKX,-0.43619,0.645621608,-0.0828856712512,PRKX
NTC_2246,-0.49353,0.679196651245,-0.082915243134,NTC
HCRT,-0.160616666667,0.304078938533,-0.0830410105974,HCRT
IDH3A_P2,-0.222929333333,0.424092069963,-0.0830500600159,IDH3A
MTMR14,-0.193652666667,0.372430456133,-0.0830682430431,MTMR14
CSNK1A1L,-0.239526666667,0.449568604033,-0.0831646229212,CSNK1A1L
ANXA3,-0.10472,0.160244522879,-0.0832751038868,ANXA3
NTC_445,-0.10646,0.164887608225,-0.0833381635613,NTC
NTC_2472,-0.515386666667,0.688262164657,-0.0836194786941,NTC
NTC_676,-0.128765666667,0.223989214428,-0.0836684397997,NTC
NTC_1916,-0.473865666667,0.66568529462,-0.0837467705564,NTC
DUSP23,-0.24133,0.449568604033,-0.0837907475141,DUSP23
NTC_1420,-0.116611,0.190677775528,-0.0839249277503,NTC
TRAPPC6B,-0.208633666667,0.396035826925,-0.0839261313182,TRAPPC6B
NTC_2086,-0.255266666667,0.466394017815,-0.084556324853,NTC
PNMT,-0.290086666667,0.510940458731,-0.0845978894374,PNMT
NTC_1394,-0.24244,0.447720132002,-0.0846099542878,NTC
PTPN6,-0.206828333333,0.389200941777,-0.084763652841,PTPN6
NTC_1349,-0.35732,0.57853366825,-0.0849247310151,NTC
TUBB3_P1,-0.519346666667,0.68599179639,-0.0850072221959,TUBB3
CHUK,-0.16717,0.309924478312,-0.0850467547343,CHUK
SLC1A2,-0.176075,0.3279035436,-0.085265003674,SLC1A2
NTC_2016,-0.499061,0.674681135065,-0.0852902401025,NTC
NTC_2400,-0.26116,0.470180005828,-0.0855914927517,NTC
NTC_919,-0.63931,0.734241201619,-0.0857706280381,NTC
AKAP1,-0.458913333333,0.650058692531,-0.0858385595861,AKAP1
TRPM6,-0.175804333333,0.324860942675,-0.0858456954419,TRPM6
"TXNRD1_ENST00000429002.2,ENST00000525566.1",-0.474563333333,0.658970054853,-0.0859597068317,TXNRD1
KIF3B,-0.255816666667,0.460747314874,-0.0860918214048,KIF3B
NTC_1635,-0.319516666667,0.537067754501,-0.0862602090441,NTC
NTC_296,-0.389444333333,0.599815960823,-0.0864496250112,NTC
AK7,-0.777513333333,0.774095126566,-0.086463888603,AK7
FADS2_P1,-0.640893333333,0.731918070545,-0.0868650995746,FADS2
NTC_664,-0.159723333333,0.285589094282,-0.0869307627874,NTC
NTC_381,-0.265439666667,0.470180005828,-0.0869940929144,NTC
NTC_2179,-0.1215,0.190677775528,-0.0874435406751,NTC
NTC_1686,-0.54028,0.688262164657,-0.0876583250418,NTC
NTC_750,-0.81807,0.781193586604,-0.087730915499,NTC
NTC_137,-0.173193333333,0.311396934912,-0.0877545795365,NTC
NTC_2342,-0.864276666667,0.790686808616,-0.0881523365216,NTC
NTC_2548,-0.216146666667,0.39090245957,-0.088173054912,NTC
STK32B,-0.16402,0.289787365558,-0.0882297291459,STK32B
ITGA2B,-0.302698,0.510940458731,-0.088275728875,ITGA2B
CERK,-0.2651,0.464507801865,-0.0882801523085,CERK
NTC_933,-0.0399466666667,0.00613263618125,-0.0883761198138,NTC
NTC_810,-0.387335666667,0.591260532339,-0.0883981757657,NTC
NTC_1655,-0.08394,0.0884523397573,-0.0884132192231,NTC
PRKAB2,-0.21618,0.389200941777,-0.0885962100832,PRKAB2
BMPR1A,-0.201306666667,0.362586518659,-0.0886933715988,BMPR1A
CACNA2D2,-0.077973,0.0719726128018,-0.0891100965307,CACNA2D2
AMHR2,-0.767176666667,0.764659651619,-0.0894004973616,AMHR2
SPHKAP,-0.342213333333,0.547293110552,-0.08958461284,SPHKAP
NTC_2054,-0.298803333333,0.501070753072,-0.0896711629387,NTC
HLA-B,-0.29397,0.495198411012,-0.0897257460956,HLA-B
ST14,-0.225387,0.399480283576,-0.0898177676637,ST14
CLK3_P1,-0.754442333333,0.759954884832,-0.0899387221069,CLK3
PAK6_P1,-0.34424,0.547293110552,-0.0901151536782,PAK6
HK2,-0.28717,0.483564107425,-0.090615328207,HK2
NTC_931,-0.41446,0.604114581818,-0.0907172871961,NTC
KCNN1,-0.0577866666667,0.026907951473,-0.0907319643268,KCNN1
SOAT1,-0.101722333333,0.128127480894,-0.090772708674,SOAT1
PRKAG1,-0.2878,0.483564107425,-0.0908141221506,PRKAG1
PACSIN2,-0.133716666667,0.209076444751,-0.0908865355079,PACSIN2
NTC_1978,-0.117117333333,0.166773103844,-0.0911025271949,NTC
RNASE3,-0.25738,0.442202379018,-0.0912100477878,RNASE3
P4HA2,-0.0993666666667,0.120568870608,-0.0912945963411,P4HA2
NEK9,-0.328317666667,0.526940081403,-0.0913507023649,NEK9
SULT1A1,-0.0620266666667,0.0334670412389,-0.0915130697689,SULT1A1
NTC_1458,-0.17529,0.29974270123,-0.0917207349649,NTC
PTPN3,-0.651356666667,0.722649344826,-0.0918884395782,PTPN3
NTC_2067,-0.26348,0.447720132002,-0.0919527749371,NTC
NTC_1566,-0.184484,0.317334645127,-0.0919620475687,NTC
DUSP22,-0.334976666667,0.530979574584,-0.0920925170527,DUSP22
NTC_1519,-0.154723333333,0.253487959379,-0.092221707896,NTC
BRD2_P2,-0.21152,0.365849574839,-0.0923702436368,BRD2
NTC_978,-0.360026666667,0.553473622328,-0.0924919566958,NTC
PDE7A,-0.138973333333,0.215867587638,-0.0925301910848,PDE7A
GRK6,-1.36560666667,0.855512477341,-0.0925521510615,GRK6
CAT_P1,-0.208443333333,0.359341748588,-0.0926514614914,CAT
NTC_1696,-0.204103333333,0.351309509524,-0.0927262045977,NTC
HMGCL,-0.120650333333,0.16963206385,-0.0929601231438,HMGCL
STK32A,-0.270703333333,0.453277652383,-0.0930233273085,STK32A
NTC_1506,-0.22027,0.377413501821,-0.093214424072,NTC
NTC_1138,-0.119193333333,0.164887608225,-0.0933059694603,NTC
KCNMB2_P1,-0.202046,0.345241643301,-0.0933203649592,KCNMB2
NTC_231,-0.13744,0.207959382242,-0.0937370323951,NTC
NTC_1774,-0.41654,0.595531238403,-0.0937612599108,NTC
NTC_2360,-0.207816666667,0.351309509524,-0.0944132094142,NTC
SCNN1D_P1,-0.609963333333,0.69965748299,-0.0946141676134,SCNN1D
NTC_1486,-0.34231,0.528957484057,-0.0946758375185,NTC
NTC_775,-0.18855,0.314356571303,-0.0947609794678,NTC
PTGER2,-0.407573333333,0.584881355742,-0.0949369623314,PTGER2
PARK7,-0.437386666667,0.606269400617,-0.0950591472252,PARK7
NTC_1328,-0.587563333333,0.688262164657,-0.0953298616568,NTC
NTC_844,-0.24979,0.415201585486,-0.0953550835812,NTC
PRKCB,-1.05737666667,0.812158579991,-0.0955436708485,PRKCB
ALLC,-0.356303333333,0.539105421147,-0.0956055554538,ALLC
PADI2,-0.555326666667,0.672428035278,-0.0957128767002,PADI2
NTC_863,-0.131438333333,0.186527450123,-0.0958523570702,NTC
NTC_515,-0.08085,0.064952201513,-0.0960017851424,NTC
RALA,-0.669275333333,0.71803010073,-0.0962801753397,RALA
TRIM33,-0.16837,0.267875462397,-0.0963189319506,TRIM33
NTC_1764,-0.44037,0.604114581818,-0.0963884856502,NTC
PSTPIP2,-0.194216666667,0.318831044602,-0.0964168050682,PSTPIP2
NTC_1588,-0.639483333333,0.706527057174,-0.096479618997,NTC
STK40,-0.280953333333,0.453277652383,-0.0965455931527,STK40
DRD1,-0.432506666667,0.597672194229,-0.0966812205041,DRD1
SEC14L3,-0.320514,0.499109478971,-0.0967324656012,SEC14L3
NTC_287,-0.556666666667,0.670177302551,-0.0967543919067,NTC
SERPINB2_P1,-0.101370333333,0.110578585606,-0.0969433864,SERPINB2
CAMKK1,-1.17402333333,0.826552933794,-0.0971261617483,CAMKK1
NTC_1436,-0.351323333333,0.528957484057,-0.0971687383458,NTC
TPSAB1,-0.074,0.0478954868555,-0.0976582001771,TPSAB1
PTPRO,-0.225815,0.369130895159,-0.0977371589056,PTPRO
NTC_1882,-0.203403333333,0.329431307418,-0.0980882329213,NTC
GCK,-0.134253333333,0.185500783276,-0.0982270222107,GCK
NTC_2101,-0.567676666667,0.670177302551,-0.0986680431431,NTC
AK5,-0.147899666667,0.213586443675,-0.0991558285761,AK5
NTC_1451,-0.53487,0.652281608388,-0.099253080194,NTC
P4HTM,-0.154415333333,0.2275365975,-0.099281144078,P4HTM
GHRHR_P2,-1.13100333333,0.816949905192,-0.0993072650737,GHRHR
NTC_312,-0.864973,0.767015098812,-0.0996415047982,NTC
PDF,-0.346665,0.514916432345,-0.0999307790296,PDF
NTC_2331,-0.0955023333333,0.0896123343981,-0.100051320451,NTC
NTC_821,-0.361966666667,0.528957484057,-0.100112463324,NTC
LIPA,-0.32088,0.487425647305,-0.100143959954,LIPA
GALK2_P1,-0.31772,0.483564107425,-0.10025525674,GALK2
DYRK2,-0.162539333333,0.239648352475,-0.100843555659,DYRK2
SDSL,-0.618713333333,0.68599179639,-0.101271665302,SDSL
NTC_2347,-0.160043333333,0.231122970925,-0.10181266897,NTC
SLC25A12,-0.563028333333,0.658970054853,-0.101983754479,SLC25A12
PTGER1,-0.375623333333,0.535034719316,-0.102026071683,PTGER1
NTC_843,-0.2488,0.387503062398,-0.102437145406,NTC
NTC_2422,-0.266023333333,0.411676624607,-0.10253704235,NTC
NTC_1382,-0.164351,0.235967603339,-0.103072338241,NTC
NTC_600,-0.753956666667,0.729596917114,-0.103229492297,NTC
PIK3R2_P2,-0.107993333333,0.110578585606,-0.103277153164,PIK3R2
GADL1,-0.170256666667,0.247129961082,-0.103358497681,GADL1
NTC_2473,-0.178786666667,0.263896754945,-0.10343987767,NTC
PTPN18_P2,-0.0737453333333,0.0395385755676,-0.103463152599,PTPN18
UCK2,-0.86793,0.759954884832,-0.103467835286,UCK2
NTC_1158,-0.41892,0.565937051117,-0.103570376017,NTC
NTC_268,-0.17029,0.245871358172,-0.103756344857,NTC
GRM8,-0.22778,0.349717352056,-0.103932100422,GRM8
AVPR1A,-0.26099,0.399480283576,-0.104005728736,AVPR1A
SLC12A5_P1,-0.856576666667,0.755258982629,-0.104420208289,SLC12A5
NTC_1007,-0.305486666667,0.455138216381,-0.10443266277,NTC
NTC_2162,-0.365,0.516910041537,-0.104603536355,NTC
NTC_1285,-0.193763666667,0.288383052148,-0.104638244462,NTC
NTC_1628,-0.113623333333,0.119832276832,-0.104695515008,NTC
NTC_1261,-0.121958333333,0.138497992774,-0.104708122338,NTC
MAP2K1,-0.0991833333333,0.0878771919475,-0.104749881783,MAP2K1
PPP1R9A,-0.269815,0.406423038084,-0.105503515142,PPP1R9A
HIPK3_P2,-0.30448,0.449568604033,-0.105716681735,HIPK3
NTC_2099,-0.11814,0.127355075508,-0.105733379318,NTC
PCYT1B,-0.556933333333,0.645621608,-0.105829554037,PCYT1B
NTC_222,-0.18454,0.266544377118,-0.1059684918,NTC
LRP1,-0.78333,0.731918070545,-0.106170613596,LRP1
CEL,-0.586866666667,0.658970054853,-0.106301694785,CEL
INPP5D,-0.337686666667,0.483564107425,-0.106555657385,INPP5D
NTC_1804,-0.0467043333333,0.0051714298811,-0.106784290776,NTC
ADRA2A,-0.4293,0.563850847231,-0.106825192913,ADRA2A
ERO1LB,-0.112400333333,0.111964378539,-0.106883739149,ERO1LB
NTC_331,-0.123798333333,0.136861658374,-0.106926873864,NTC
NTC_21,-0.170576666667,0.235967603339,-0.106976750264,NTC
PASK,-0.284767666667,0.420522766105,-0.107132582717,PASK
ELSPBP1,-0.112773333333,0.111964378539,-0.107238432356,ELSPBP1
NTC_1909,-0.439486666667,0.57012126755,-0.107249143356,NTC
NTC_2062,-0.334436666667,0.477802655332,-0.10727104277,NTC
SCN4A,-0.168453333333,0.229923364671,-0.107543453809,SCN4A
NTC_1952,-0.227706666667,0.335590213944,-0.107976386395,NTC
NTC_141,-0.28029,0.411676624607,-0.108036040448,NTC
SMPD4,-0.674803333333,0.69053589347,-0.108517649309,SMPD4
AK1,-0.160316666667,0.209076444751,-0.108966419675,AK1
NTC_2118,-0.528326666667,0.621445645666,-0.109150625444,NTC
NTC_1520,-0.297823333333,0.429478684561,-0.109318551972,NTC
MMP1,-0.09146,0.0636185012921,-0.109424259136,MMP1
SLC16A4,-0.842046666667,0.741226077214,-0.109507588062,SLC16A4
NTC_522,-0.209793333333,0.29974270123,-0.109774651857,NTC
TEC,-0.343169333333,0.47589108935,-0.110669511149,TEC
GSTK1,-0.168758,0.220482398894,-0.110810903086,GSTK1
SLC7A9,-0.206173333333,0.289787365558,-0.110904873534,SLC7A9
HLCS_P1,-0.367596666667,0.499109478971,-0.110942211303,HLCS
NTC_2523,-0.1962,0.271894304009,-0.110970698511,NTC
RAB5A,-0.503493333333,0.601963877868,-0.110984818326,RAB5A
NTC_2085,-0.115113333333,0.108525008818,-0.111023376193,NTC
SV2A,-0.24578,0.352907147088,-0.111176013666,SV2A
NTC_1500,-0.114916666667,0.107173018942,-0.111459345375,NTC
MMP28,-0.506356666667,0.601963877868,-0.111615981657,MMP28
PDXDC1,-0.18822,0.254773636046,-0.11177360279,PDXDC1
NEK5,-0.202583333333,0.278684914823,-0.112410764683,NEK5
NTC_579,-0.286343333333,0.404680196338,-0.112500873283,NTC
ACP6,-0.269703333333,0.382438325217,-0.112584579818,ACP6
SIRPA,-0.373513333333,0.499109478971,-0.112727886046,SIRPA
GNLY,-0.306303333333,0.427679028085,-0.112989800154,GNLY
NTC_2102,-0.191063333333,0.256062957811,-0.113043240638,NTC
CDK6_P2,-0.888373333333,0.745894418454,-0.113110040479,CDK6
PPP1R15B,-0.133742666667,0.141730357497,-0.11348561685,PPP1R15B
NTC_2497,-0.631753333333,0.661205250921,-0.113503145248,NTC
NTC_1425,-0.754856666667,0.706527057174,-0.113886132447,NTC
CDKL1,-0.238923333333,0.330964573903,-0.114735402397,CDKL1
NTC_1861,-0.168461,0.207959382242,-0.114894020768,NTC
APOH_P2,-0.181606666667,0.232327884536,-0.115120223016,APOH
NTC_624,-0.162143333333,0.194895690819,-0.115153832637,NTC
NTC_1019,-0.0575713333333,0.0098766496362,-0.115452996424,NTC
GDI1,-0.174986666667,0.218166224081,-0.115703368686,GDI1
NTC_1470,-0.246723333333,0.338697289825,-0.116006419357,NTC
ACOT13,-0.192535333333,0.249659802281,-0.116031683902,ACOT13
NTC_476,-0.136033333333,0.140149358444,-0.116092055452,NTC
NTC_1873,-0.406116666667,0.516910041537,-0.116386957551,NTC
HTR6,-0.20368,0.267875462397,-0.116518620061,HTR6
NTC_1464,-0.352163333333,0.466394017815,-0.116653057775,NTC
NEK4,-0.578336666667,0.628000353286,-0.116847204877,NEK4
NTC_1471,-0.43384,0.537067754501,-0.117124184732,NTC
PPP2R2B_P2,-0.19203,0.244618128015,-0.117428526781,PPP2R2B
NTC_1636,-0.22291,0.29687519312,-0.117568549837,NTC
CACNG1,-0.124356666667,0.113363834035,-0.117582396245,CACNG1
MAST1_P1,-0.274466666667,0.372430456133,-0.117733797145,MAST1
PTGDR,-0.221053333333,0.292608882902,-0.117978925813,PTGDR
NTC_209,-0.0976133333333,0.0614453499223,-0.118259624951,NTC
PTPN22,-0.0760266666667,0.0277710508925,-0.118328488316,PTPN22
NTC_1995,-0.298596666667,0.40120881315,-0.118432257238,NTC
NTC_2380,-0.565752,0.61709263688,-0.118609700604,NTC
NTC_1220,-0.308316666667,0.411676624607,-0.118838745124,NTC
NTC_465,-0.324586666667,0.429478684561,-0.119142257903,NTC
OXCT1,-0.108076666667,0.078026029113,-0.119723061717,OXCT1
NTC_434,-0.246306666667,0.326379491061,-0.119773301215,NTC
ADRA1D,-0.111146666667,0.0833816016166,-0.119919447179,ADRA1D
NTC_1101,-0.195983333333,0.243368517624,-0.120281949302,NTC
NTC_1059,-0.831203333333,0.715724073803,-0.120735920505,NTC
NTC_2392,-0.530926666667,0.591260532339,-0.121168673163,NTC
NTC_670,-0.818553333333,0.711120309393,-0.121192483634,NTC
HMGCR,-0.307586666667,0.402942700281,-0.121421899807,HMGCR
FUK,-0.126468,0.109206374133,-0.121630853465,FUK
PICK1,-0.373506666667,0.472079757473,-0.121757429355,PICK1
ACP1,-0.216386666667,0.273243638746,-0.12192305432,ACP1
UQCR10,-0.21,0.262580210781,-0.121954981551,UQCR10
NTC_257,-0.182786666667,0.2147244073,-0.122123169522,NTC
NTC_1728,-0.185363333333,0.219321689427,-0.122139314248,NTC
NTC_1887,-0.33404,0.429478684561,-0.122612183176,NTC
NTC_879,-0.121706666667,0.0980790676173,-0.122731883634,NTC
NTC_2465,-0.1095,0.075454929093,-0.122893206122,NTC
ARL1,-1.25417666667,0.797827428417,-0.123023490078,ARL1
CHRNA1,-0.334613333333,0.427679028085,-0.123432850863,CHRNA1
PACSIN1_P2,-0.204866666667,0.249659802281,-0.123463178925,PACSIN1
NTC_2285,-0.850363333333,0.715724073803,-0.123518994326,NTC
PCBD1,-0.29332,0.379084198471,-0.123565249779,PCBD1
NTC_366,-0.1662,0.180427681592,-0.123602413365,NTC
RIOK2,-0.131176666667,0.114103830631,-0.12366021421,RIOK2
NTC_1309,-0.190856666667,0.223989214428,-0.124013488523,NTC
C1QC,-0.862785333333,0.71803010073,-0.124118010984,C1QC
ABAT_P1,-0.801146666667,0.69965748299,-0.124269477952,ABAT
NTC_440,-0.445173333333,0.524925849347,-0.124604924328,NTC
NTC_942,-0.22177,0.271894304009,-0.125433087711,NTC
NTC_902,-0.686936666667,0.65673730982,-0.125440344026,NTC
NTC_1755,-0.12444,0.0980790676173,-0.125488241669,NTC
NTC_1324,-0.345536666667,0.433092031074,-0.125574868797,NTC
NTC_698,-0.158525666667,0.16116483324,-0.12566800685,NTC
PFKM_P2,-0.0971203333333,0.0507480136284,-0.125730133602,PFKM
NTC_2235,-0.184526666667,0.205739087786,-0.126711360123,NTC
NTC_2076,-0.140963333333,0.125821834541,-0.126901393205,NTC
NTC_1610,-0.597016666667,0.612753041215,-0.126994116417,NTC
PLA2G1B_P2,-0.592986666667,0.610588642536,-0.127048151292,PLA2G1B
MTMR4_P1,-0.143433333333,0.129682498325,-0.127242382367,MTMR4
OPRL1_P1,-0.122134,0.0890311110987,-0.12829666261,OPRL1
HRH1_P2,-0.598906666667,0.610588642536,-0.128316518859,HRH1
DYRK3,-0.248313333333,0.304078938533,-0.12838138515,DYRK3
NTC_102,-0.540368,0.57853366825,-0.128429998458,NTC
VRK3,-0.176535,0.185500783276,-0.129162583419,VRK3
CDK14,-0.247953333333,0.30118380749,-0.129225437239,CDK14
NTC_1738,-0.140412333333,0.119832276832,-0.129379601184,NTC
SLC16A1_P1,-0.302523333333,0.372430456133,-0.129768839294,SLC16A1
PDIK1L,-0.79307,0.68599179639,-0.129810552438,PDIK1L
NTC_2304,-0.602113333333,0.608426982168,-0.129930960054,NTC
NTC_2320,-0.211486666667,0.240883635058,-0.130739514267,NTC
NTC_38,-0.48929,0.537067754501,-0.132094072348,NTC
CAMK1D,-0.106682333333,0.0576892692907,-0.132169272115,CAMK1D
SERPINA5_P1,-0.292596666667,0.352907147088,-0.132353043421,SERPINA5
NTC_749,-0.252446666667,0.29687519312,-0.133146958464,NTC
NTC_1538,-0.531746666667,0.561767634392,-0.133172382413,NTC
MINPP1,-0.860006666667,0.69965748299,-0.133399518401,MINPP1
PROSC,-0.155722333333,0.137678315867,-0.134097866662,PROSC
PGK2,-0.675266666667,0.632386342264,-0.134389896094,PGK2
ABCC8,-0.61045,0.601963877868,-0.134561230232,ABCC8
NTC_2483,-0.702656666667,0.643407466268,-0.134568521221,NTC
PKN3,-0.308636666667,0.365849574839,-0.134780843869,PKN3
GNE,-0.679026666667,0.632386342264,-0.135138201962,GNE
NTC_1396,-0.767076666667,0.66568529462,-0.135566254577,NTC
NTC_1378,-0.793703333333,0.674681135065,-0.13564503712,NTC
KIF5B,-0.750362333333,0.658970054853,-0.135916371241,KIF5B
NTC_1836,-0.297616666667,0.34812889168,-0.13638579359,NTC
TAOK2,-0.620426666667,0.601963877868,-0.136760382563,TAOK2
PPM1E,-0.143006,0.110578585606,-0.136760780592,PPM1E
NTC_1077,-0.338559,0.394319907377,-0.136829058916,NTC
CDK6_P1,-0.126435333333,0.0822873070565,-0.137140252693,CDK6
ARL3,-0.20365,0.211991965995,-0.137195053684,ARL3
NTC_2405,-0.610026666667,0.595531238403,-0.137314228756,NTC
STK36,-0.178273333333,0.16963206385,-0.137358186771,STK36
NTC_1561,-0.42872,0.477802655332,-0.137512557802,NTC
C9orf96,-0.10398,0.0472037941869,-0.137879881093,C9orf96
NTC_881,-0.091632,0.0312234294691,-0.137953753414,NTC
NTC_1723,-0.17021,0.153910256637,-0.138335188214,NTC
ALPK1,-0.372426666667,0.424092069963,-0.138743773893,ALPK1
MAP4K2,-0.27306,0.309924478312,-0.138917669724,MAP4K2
NTC_1277,-0.205916333333,0.210197000965,-0.139482264259,NTC
HTR1A,-0.607373333333,0.589130816839,-0.139567260929,HTR1A
NTC_2012,-0.228014333333,0.243368517624,-0.139940514408,NTC
SLC22A8,-0.121573333333,0.0700424033993,-0.140373307185,SLC22A8
GRIA2,-0.53671,0.545153815127,-0.141412857595,GRIA2
NTC_762,-0.753196666667,0.647838282389,-0.142002722423,NTC
NTC_1456,-0.345006666667,0.387503062398,-0.142047821863,NTC
ME2,-0.33896,0.379084198471,-0.142791753256,ME2
NTC_968,-0.565532,0.557613123319,-0.143456813621,NTC
AK3,-0.170676666667,0.144344394432,-0.143470819166,AK3
SH3KBP1,-0.38517,0.424092069963,-0.14349117336,SH3KBP1
NTC_857,-0.200153666667,0.190677775528,-0.144050578539,NTC
NTC_776,-0.440303333333,0.470180005828,-0.144303184115,NTC
PTPRK_P2,-0.131766666667,0.0801336554486,-0.144440649514,PTPRK
NTC_206,-0.246953333333,0.258656071448,-0.145030092485,NTC
NTC_258,-0.122904333333,0.064952201513,-0.145937358092,NTC
NTC_77,-0.256276666667,0.269210219101,-0.146054240051,NTC
NTC_1872,-0.179884666667,0.153910256637,-0.146198103637,NTC
GABRQ,-0.323676666667,0.352907147088,-0.146411756517,GABRQ
GUCY2F,-0.121348666667,0.0618751866192,-0.146647858768,GUCY2F
CASP7,-0.194346666667,0.173500428153,-0.147839402277,CASP7
